Most_Important_Issue,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Residancy_Altitude,Yearly_ExpensesK,Avg_monthly_expense_on_pets_or_plants,Weighted_education_rank,Number_of_valued_Kneset_members,Vote
1.0,0.48347127198971585,0.5638389503319099,0.6448693910903271,0.4463172477487878,0.02942857142857158,0.034772947969010454,0.7803309932145225,0.46886422182797544,4.0
7.0,-0.017113268588619612,-0.04781615139583639,0.0017439407674966212,-0.13230200877395526,-0.6108571428571428,-0.30197149598132256,-1.280260145695744,-1.3961498533211711,1.0
7.0,-0.23566480814048207,-0.14830743742458263,-0.34673687053410274,-0.40891249134149155,-0.09742857142857142,0.43671207674346785,-0.4092410253825318,-1.3961498533211711,1.0
0.0,0.27984133257931587,0.9835073234374652,0.8571061491352632,-0.017932733010082358,0.8911428571428575,-0.5113206985825891,1.5556498682996962,1.214869851887634,4.0
7.0,0.024040726997813122,0.2919423972065094,-0.43694298453098557,-0.3042407450165474,-0.2917142857142856,-0.9184790042437602,-0.22978464561638914,-0.2771414082316832,2.0
0.0,-0.04843515290392164,-0.05944960092044349,0.045008640629633945,-0.4700223197106135,0.016000000000000014,0.08021807119596265,-1.1961967286953432,-0.6501442232615126,1.0
7.0,-0.18657637776201652,0.09244883788306169,-0.15032940668390415,-0.032248133610405794,-0.7965714285714285,-0.08097441244515974,-0.8244027699762849,-0.6701505554353367,7.0
7.0,-0.26197379914342034,-0.09159480151392807,-0.08648394280329952,-0.020857384745632368,-0.8177142857142856,-0.43454081123359667,-0.7495973998841857,0.46886422182797544,7.0
4.0,-0.20235916048596014,-0.22019285146252177,-0.2923358744868877,-0.2263526514276919,-0.43628571428571417,-1.0304126319456022,-0.4678248440194355,-1.3961498533211711,1.0
2.0,-0.9614847589507867,-0.9796282487288354,-0.996254558874437,0.011005926267990462,0.8374285714285716,-1.0709131052572582,2.356369255036886,0.09586140679814611,4.0
7.0,-0.2562158785047146,-0.18315780024779826,-0.3883809845581634,-0.9384283845147386,0.8854285714285717,0.38011614901363483,-0.28696994175435403,-1.7691526683510006,1.0
7.0,-0.9421707843498309,-0.9277814761862533,-0.8405791213841081,0.12137304702532137,0.6325714285714286,-1.2307973580776266,2.07082248575287,0.09586140679814611,9.0
0.0,-0.07729985411331541,-0.10511884999940102,-0.18337490532566436,-0.3890556453474948,-0.13428571428571412,-0.5743213509855064,-0.8947248425666574,1.214869851887634,7.0
3.0,0.15802802643215497,-0.10992261647562296,0.002224862579544906,-0.404294620180097,0.46542857142857175,0.5410824612653848,-0.9679303463407636,-1.7691526683510006,3.0
0.0,0.5632889652634474,0.9056351524070501,0.5786773010391231,0.8248287539444314,-0.673142857142857,-0.07536045253260072,1.2884867087093856,1.5878726669174634,4.0
1.0,-0.474206427905581,-0.006893863105945308,0.5799758332214768,-0.1595474486261833,0.5825714285714287,2.8279199881235844,-0.3212303986685311,1.5878726669174634,0.0
2.0,-0.859085444736311,-0.46367727969850736,0.7689497436103359,0.33918263680443306,-0.3431428571428572,2.5678611762792247,1.3536169383818772,-1.023147038291342,0.0
1.0,-0.14636606675654507,-0.10599613053531964,-0.09983410046915386,-0.4364657892711461,-0.04628571428571426,0.4065773790520372,-0.9357480303321715,0.8418670368578047,7.0
0.0,-0.1886519320190999,-0.11335169432864689,-0.22760038581654107,-0.23312552913107054,-0.4237142857142857,0.13304187574645787,-0.6922980494899124,0.8418670368578047,7.0
1.0,-0.8949193052377579,-0.9951497643051479,-0.9446790129215183,0.13599630570307086,0.6054285714285714,0.6817943866094555,2.2284450447335873,0.09586140679814611,4.0
3.0,0.21781188893756287,0.044793970301101105,0.13204525365477027,0.0324020626491186,-0.3451428571428572,-0.6731580240930352,-0.8221869465706407,-0.2771414082316832,3.0
4.0,-0.9358941727400852,-0.9564191592503982,-0.9627609211615454,0.5582236588932501,-0.17828571428571416,-0.2766282589500699,2.2512369947834827,0.8418670368578047,4.0
1.0,-0.32912617022905755,-0.2869805641030049,-0.4941114944214071,0.5065035018856305,-0.6537142857142857,1.5331791847527023,0.06525249438296557,0.46886422182797544,12.0
0.0,0.058903636013202254,0.3070719720878565,-0.3452985746431271,-0.09674440083121694,-0.6768571428571428,-0.6572225168016024,-0.362940503637826,0.46886422182797544,2.0
1.0,-0.2199489911396354,0.02902799223520036,-0.28991473551386804,-0.929808358346802,0.8694285714285717,-0.1535879543505059,-0.5852021968345955,0.09586140679814611,7.0
4.0,0.4133067684723959,0.9618586333748333,0.3761164357833455,0.7872700684984222,-0.6034285714285714,0.11366636047929932,1.0655832255723239,0.8418670368578047,9.0
0.0,0.8595711414554446,0.6613910484012053,0.9223490579588745,0.5725390594935733,-0.20485714285714285,1.0284825421861539,1.7528264946682737,1.9608754819472927,10.0
7.0,-0.045209046582396106,0.18029156257609213,-0.07010003059460235,-0.6422689140306319,0.33571428571428585,-0.9734669003485265,-0.9533375827486572,0.09586140679814611,7.0
5.0,0.12145940159667101,-0.009804166238545076,-0.5277889325706879,0.34287693373354866,-0.9214285714285714,0.25688964851287716,-0.19542731430987323,-1.3961498533211711,5.0
2.0,-0.4531414518613973,0.7663226885669292,-0.04027411610641718,0.6501192950050023,-0.9202857142857143,2.6163251883289638,0.577439126069876,-1.023147038291342,0.0
7.0,-0.5981725515818725,-0.5807768461856702,-0.4522738528246496,0.5585315169706764,-0.17885714285714283,0.031770311266771586,0.7042196973923043,0.46886422182797544,9.0
2.0,-0.7304808997720087,-0.7578634675828124,-0.7809159236533478,0.9795274378511503,-0.9602857142857143,1.0984308121746091,1.504551017402396,-0.2771414082316832,4.0
1.0,-0.8721466693681795,-0.7769908343367148,-0.9928763283901867,0.5265142769183404,-0.11942857142857144,-1.1368964339859788,1.9959696841830306,0.09586140679814611,10.0
4.0,0.9293379976371323,0.9803752822293075,0.9798455854909387,0.5848533825906257,-0.22771428571428576,0.5040078131043592,2.294646517657847,0.8418670368578047,4.0
7.0,0.06350261085010911,0.27676104374127464,-0.3795017261225383,-0.4124528592318941,-0.09085714285714275,0.582867953055273,-0.3449396998527974,0.46886422182797544,2.0
7.0,-0.16899398762832518,0.05113444151494395,-0.2195500019505371,-0.0622642961594706,-0.7408571428571429,-0.17664561633068648,-0.7693411178185939,0.8418670368578047,7.0
6.0,-0.4367482949527378,0.2471944714016241,-0.2559589856853023,0.09397367813437985,-0.4594285714285713,-0.7645040996928999,-0.14698829667463384,0.09586140679814611,5.0
0.0,0.550312040299193,0.47505645568070975,0.9280731089949064,0.04841068267528659,0.7680000000000002,-0.13503865623046224,1.2117231551148382,0.46886422182797544,10.0
4.0,0.33636926877962536,-0.015044135825910132,0.39880244838912193,-0.9762949280381745,0.955714285714286,1.6288526576674014,-0.2403317442625447,-1.3961498533211711,6.0
1.0,-0.2575402358249431,-0.22147040572950605,-0.3712874447028425,-0.6402678365273609,0.3320000000000003,1.2540730565201026,-0.2799263207506883,-0.6501442232615126,1.0
4.0,-0.08552747531667138,0.07239397522034241,-0.2969810648995568,-0.21049796044023716,-0.46571428571428575,-0.8189189992612105,-0.6906431618830832,1.214869851887634,7.0
7.0,0.005112096551656897,0.014531073972553488,-0.2330943534846993,-0.9268837066112521,0.8640000000000003,-0.721068330364569,-0.8760397468230839,-0.2771414082316832,7.0
4.0,-0.10510539409184827,-0.02655977135450671,-0.01630427623162034,-0.3827445547602556,-0.1459999999999999,1.0874579718724002,-1.1497744968235124,-1.3961498533211711,1.0
7.0,-0.06630131158044905,0.17143070449275677,-0.21080641947236356,-0.9776802893865926,0.9582857142857146,-0.2997415283773355,-0.7740818237812176,-0.2771414082316832,7.0
1.0,-0.20384528529307322,-0.05305196145316515,-0.002705816052603338,-0.2712999307319326,-0.35285714285714276,-0.5778139091152897,-0.9265892403207704,1.214869851887634,7.0
4.0,-0.9515364016277463,-0.9555948586590896,-0.9675936389100649,0.1931039790656508,0.49942857142857155,0.5544859841653687,2.276137118143454,1.214869851887634,4.0
4.0,-0.11192044420305136,-0.12109193750783753,-0.3291547770504929,-0.9596705918571539,0.9248571428571428,-0.1355469010690774,-0.5785205693461618,0.46886422182797544,7.0
0.0,-0.05118461680720532,0.048682314900137635,-0.010905292841650205,-0.8128222889248057,0.6522857142857146,0.13218374143514613,-1.2342389636595699,-0.2771414082316832,11.0
4.0,-0.1270703956517626,0.17979775466960324,-0.1499908094354786,-0.5757715693065497,0.2122857142857142,-0.08670902652338483,-0.5905754509055396,0.8418670368578047,7.0
7.0,0.7041775844827467,0.8623529498912488,0.9009159012127161,0.4558608481490032,0.011714285714285788,0.46793865390169137,1.7717449100486151,0.46886422182797544,4.0
0.0,-0.4539671516067171,-0.19944788554951187,-0.4732743350746218,0.5520664973447238,-0.7382857142857142,1.1372751713561695,0.12284728639656914,0.46886422182797544,12.0
0.0,0.8258125694233707,0.15726374927121634,-0.7941549765631157,0.664742553682752,-0.9474285714285714,2.1787481948087044,1.1626570394558624,0.46886422182797544,0.0
5.0,0.010289957885690537,0.7175999119457821,0.005907438635214479,0.039328869391210386,-0.3579999999999999,-0.882625248482692,0.193693063189997,-1.7691526683510006,5.0
4.0,-0.24316910663066837,0.09022730432724035,-0.14000666281301566,-0.6867544062187332,0.4182857142857146,0.9512748667750516,-0.7405903721244963,0.09586140679814611,7.0
4.0,0.5406428867835089,0.6654396635593756,0.47373588106397224,0.1957207727237742,0.49457142857142866,-0.963229434394434,0.7715066972986077,0.8418670368578047,9.0
4.0,-0.2056950488935394,-0.18417316686264307,-0.316769361303454,-0.8339105672285076,0.6914285714285717,0.31500604982062297,-0.4633923064851355,-1.023147038291342,1.0
0.0,-0.09183378501124617,0.00714035276799696,-0.18109018169538016,-0.24405449087970454,-0.40342857142857147,-0.8632659561821101,-0.943010751376796,1.214869851887634,7.0
4.0,0.08648493604683072,0.4386877249010068,0.31818350699362896,0.1321480797352419,0.6125714285714285,1.204736537113581,-0.18028187872143875,0.8418670368578047,4.0
0.0,-0.11522892786190142,-0.14741935948940588,-0.018753299493022624,-0.056722850765797084,-0.7511428571428571,-1.0068413384563315,-0.976676461465164,-0.6501442232615126,1.0
0.0,0.3474112259700346,0.5773610912240528,0.4487135654276373,0.7952743785115062,-0.6182857142857143,0.8838428972094904,0.3958480020067727,1.214869851887634,4.0
4.0,0.9797100930514602,0.6318542181370235,0.6966300507483927,0.05302855383668126,0.7594285714285713,1.1241548812680324,1.6077269154118652,0.46886422182797544,10.0
4.0,-0.21755193689693375,0.26693775034352263,-0.3604693108188063,-0.4112214269221889,-0.09314285714285697,0.004502508934510892,-0.29034166345348034,-1.3961498533211711,6.0
3.0,0.18290034447993064,-0.009243325263014746,-0.016251254880488064,-0.04363888247517911,-0.20399999999999996,0.2897410539012967,-0.9871736353883532,-1.023147038291342,3.0
0.0,-0.2913354322547326,-0.06541571473257879,-0.00554565128991813,-0.5486800584930347,0.16199999999999992,-0.188132734527256,-0.3212303986685311,1.5878726669174634,7.0
7.0,0.8683639873480942,0.8926921288674552,0.9098758737106367,0.4587854998845531,0.00628571428571445,-0.5881188592256411,2.0151482902767746,0.46886422182797544,4.0
6.0,-0.24435740252057858,0.19122859085442645,-0.019193407801027407,-0.6019395058877858,0.8322857142857143,-1.001424768505687,-0.7051262152376141,-0.2771414082316832,8.0
1.0,-0.6912987278271407,-0.05390174782675672,-0.7492112401316927,0.5639190333256368,-0.7602857142857142,3.129035874754803,0.863977104356535,0.8418670368578047,0.0
0.0,-0.24395475207323936,-0.17686898241803573,-0.36915379858639596,-0.8999461248364504,0.8140000000000001,-0.345533294840429,-0.33893261923298756,-0.2771414082316832,1.0
7.0,-0.6376442724886874,-0.1622537954292651,-0.20648513720472816,0.22081120603401816,0.44799999999999995,-0.2565709253218388,0.1319786477089187,0.09586140679814611,10.0
6.0,-0.08236498423117988,0.0748775669798043,0.18974814179264232,0.11290694989609773,-0.49457142857142844,1.4176056217955075,-0.9068933023130775,-1.3961498533211711,8.0
1.0,-0.21702789099542907,-0.1632982777255233,-0.3531881011391079,-0.5500654198414532,0.1645714285714286,-0.484890389465224,-0.4073964580141615,-0.9477104537313338,1.0
0.0,-0.14438679189246995,-0.0586174521520334,-0.17473955044612643,-0.8277534056799816,0.6800000000000002,-1.0795030541921444,-0.8745437813466372,0.46886422182797544,7.0
7.0,-0.2215021879107295,0.03316005161415991,-0.09429931052086649,-0.9281151389209574,0.8662857142857145,-0.8239103431767179,-0.8549120293740907,0.8418670368578047,7.0
7.0,0.5097677722223573,0.5394324893324318,0.9824968841974628,0.8565381359193411,-0.732,-0.8837431986551169,1.327589472446419,0.8418670368578047,4.0
4.0,-0.12674319622212193,0.10792744030708978,-0.2539001245036443,-0.40629569768336804,-0.10228571428571431,-0.5501588150633038,-0.7210916054908484,0.09586140679814611,7.0
1.0,-0.23999075955186178,-0.19930964894204972,-0.33911174961860946,-0.7788039713691988,0.5891428571428574,0.7267819627569299,-0.37371753262585566,1.214869851887634,7.0
2.0,0.3926298032420259,0.8398921020467625,0.5461146653138422,-0.019164165319787818,0.8934285714285717,0.05711309912908763,0.9849336464878474,-0.6501442232615126,4.0
0.0,0.6788292982110113,0.9646241226929968,0.4068453277008246,0.023628107442468904,0.8140000000000001,0.9458388740721474,1.3644485035895642,0.46886422182797544,9.0
7.0,0.9392211365530325,0.9735723246348538,0.9457165305920754,0.9565920110828905,-0.9177142857142857,-1.0899309723399724,2.2543414871685443,0.46886422182797544,4.0
0.0,0.5100920099686672,0.9612710720038393,0.25474641234884654,0.9901485415223579,-0.98,-1.1275930992976828,1.0771579098535702,1.9608754819472927,9.0
0.0,-0.1270703956517626,-0.11636057624911611,-0.13569138182353402,-0.9793735088124375,0.9614285714285717,-0.4262215634176134,-0.7714075259847968,0.4937482079735479,7.0
2.0,0.9756648911869075,-0.08278208164425149,-0.7876006958749366,-0.37781882552143464,0.987714285714286,2.0610482181196303,1.383928811456664,-1.023147038291342,0.0
1.0,-0.20256891285947554,-0.0464270667366008,-0.134064746888099,-0.2103440314015239,0.011714285714285788,-0.9394834432620623,-0.8453894894540419,0.09586140679814611,7.0
1.0,-0.39754737660851425,0.5422612229083208,0.8703606552900265,0.6539675209728311,-0.9274285714285714,2.1133449969927565,1.0375892954984018,-1.8959700490526497,0.0
7.0,-0.37462619541650255,-0.1576029072222208,-0.6731699929641362,-0.09397367813438007,0.46085714285714285,1.4281051797924607,0.3457175344371141,0.46886422182797544,12.0
3.0,-0.04335601581359105,0.32492840879830065,-0.06815776518992578,0.0444085276687447,-0.36742857142857144,-1.0291677270536796,-0.6524773797216215,-1.3961498533211711,8.0
7.0,-0.1837719020548757,-0.002704186771389838,-0.180215473729752,-0.9381205264373124,0.8848571428571428,0.500807425997439,-0.8230802803269128,0.8418670368578047,7.0
2.0,-0.3163069125978831,-0.2793183924349474,-0.49020018998063764,-0.09689832986993008,-0.9768571428571429,-0.6280823707971749,0.0373950131085643,-1.3961498533211711,6.0
1.0,0.6902106474456375,0.8799456964696395,-0.30613792350036184,0.22758408373739702,-0.1359999999999999,2.1036111782556315,1.169701179786879,0.8418670368578047,0.0
2.0,-0.988907160320881,-0.8498529607001228,-0.6413003472782141,0.7009158777803428,-0.44314285714285706,-0.6591045910833355,1.8193825029353172,-0.6501442232615126,9.0
1.0,-0.29536142398066645,0.032303100589137435,-0.18280796464961813,-0.9736781343800507,0.9508571428571431,-0.39705431648640466,-0.6209852129864546,0.09586140679814611,7.0
2.0,-0.1270703956517626,0.7596696615036511,0.5405934500447169,0.7769568229046409,-0.5842857142857143,-0.0463038964859922,1.1569698666106605,0.09586140679814611,9.0
7.0,0.2830198973368414,0.6569006898821088,0.36945481945231484,0.13476487339336551,0.6077142857142857,0.26909227424010596,0.3861031431648701,0.8418670368578047,4.0
0.0,-0.09060047735550913,-0.050612248173441565,-0.014437362638198503,-0.9201108289078734,0.8514285714285714,0.7776398392153595,-1.160553221824123,1.9608754819472927,7.0
0.0,-0.12833988423093945,0.0057399842297545245,-0.17561088705871974,-0.09689832986993008,0.039142857142857146,-0.34096439480457463,-0.9111042387095333,0.46886422182797544,7.0
1.0,-0.08561237415089884,-0.08792549785873494,0.0018515080109313686,-0.5009620564919572,0.07342857142857162,0.33342629638969196,-1.12105159406392,-0.6501442232615126,1.0
7.0,-0.7492389137974906,-0.9280213230129845,-0.7701303309141241,0.8175940891249134,-0.6597142857142857,-0.07412470285483909,1.745724513248927,0.09586140679814611,4.0
2.0,-0.12328487184251058,-0.13608424202422997,-0.010124189953547691,-0.7332409759101055,0.5045714285714289,1.5603931864639917,-0.9858286385640327,-2.14215548338083,1.0
2.0,-0.07500320693397755,0.013302500747224721,-0.0637997228500693,-0.037327791887939776,-0.7871428571428571,-0.9614454783748599,-1.1723295684569723,-1.3961498533211711,11.0
1.0,-0.13581971575371266,0.040827572707292425,-0.11443549599643332,-0.18740860463326414,-0.5085714285714285,-0.999855242795246,-0.9892048749159571,1.5878726669174634,7.0
0.0,-0.3489774249152129,-0.15653347368449566,0.024448715259658416,0.01531593935195863,0.258,1.853667145290837,-0.5452061495641108,1.214869851887634,12.0
3.0,-0.0789202288630253,0.09977473938776593,-0.027818775316415523,-0.09689832986993008,-0.4039999999999999,-0.9896805800274658,-1.1044347842496975,-1.7691526683510006,8.0
1.0,-0.18966388879231866,0.04528584589408591,-0.206438925730984,-0.38659278072808434,0.011714285714285788,0.774317651971959,-0.7643833247628123,1.214869851887634,7.0
0.0,-0.6356586030502812,-0.8056186214460604,-0.38429512881732253,0.24436234895713072,0.40428571428571436,-0.3244420796125914,1.0297720669181318,1.214869851887634,9.0
4.0,-0.36045289748889375,-0.6322440486243996,-0.3426494102068586,0.4949588239821441,-0.06085714285714272,1.5603812280712304,0.38571875885107354,0.46886422182797544,9.0
0.0,-0.2857374936847956,-0.8107923463343766,-0.9303390020770315,0.9104132994689447,-0.8320000000000001,-0.8434320488274946,1.4073449616673563,1.5878726669174634,4.0
0.0,0.27647505741398315,-0.031568881490820266,0.4006436295443023,-0.9105672285076578,0.8337142857142861,0.4684463368365734,-0.31573708929499883,-0.6501442232615126,6.0
2.0,0.014845787251467124,0.16181200664958229,-0.24038511750627944,0.031170630339413474,-0.9142857142857143,-0.5808407483166336,-0.7511254440212706,0.09586140679814611,7.0
1.0,-0.2107525777084609,-0.09956611321339726,0.08222804367165604,-0.9158008158239052,0.8434285714285714,-0.3196092749194155,-0.846163110876632,-0.6501442232615126,11.0
4.0,-0.32519433996953695,0.12969348247838064,-0.3638285311117977,-0.37997383206341884,-0.15114285714285702,-1.1342301856740116,-0.2761317458601227,-1.3961498533211711,6.0
4.0,0.30213546517559386,0.09259839118682511,0.007507682412812855,0.08304471638574618,0.7037142857142857,-0.14919979690031904,-0.6949522918784123,-0.2771414082316832,9.0
1.0,-0.11269689368967406,-0.13780836794607876,-0.02563956080672214,-0.13615023474178423,-0.6037142857142856,-0.8750192935346492,-0.994745419408379,0.09586140679814611,7.0
4.0,-0.2789541276038685,0.1252064120100147,-0.09397907868639,-0.28422996998383754,-0.32885714285714274,0.8290895817166124,-0.6850923188366381,-0.2771414082316832,7.0
0.0,0.06918808913812113,0.3787071375691904,-0.357927840350151,-0.9665973985992458,0.9377142857142857,-0.2950758311419373,-0.23070361612872944,1.214869851887634,2.0
7.0,-0.09119899474865134,0.11640933759747907,-0.08801908606204456,-0.09551296852151159,-0.679142857142857,-0.7205550547341962,-1.0117872760038178,0.09586140679814611,7.0
1.0,-0.09496948512639047,-0.09636981177628812,-0.05250999304891402,-0.33471869468175175,-0.2351428571428571,-0.4353836999380329,-1.0713684912516617,-0.6501442232615126,1.0
1.0,-0.2903658246539962,-0.08456399698952721,-0.28601712022430603,-0.17863464942661433,-0.5248571428571429,-0.7739706439057962,-0.47205123095047974,0.09586140679814611,7.0
4.0,0.5113661999957722,-0.49987686262339937,-0.24729418498694478,-0.3382590625721543,0.9142857142857146,3.7287462412567063,0.2792325931434258,-0.2771414082316832,0.0
7.0,-0.4242026125128644,0.01044690773552226,-0.15555428826254036,-0.40783498807049945,-0.09942857142857142,0.4003479032745848,-0.009958396412797851,-1.3961498533211711,11.0
1.0,-0.4712643398366513,-0.006893863105945308,-0.409037025024126,-0.7701839452012622,0.5731428571428574,-0.4704539968383254,0.05841635705055016,-1.023147038291342,6.0
1.0,-0.14129966413519357,-0.011122948313027958,0.07697754714412608,-0.5168167474794121,0.10285714285714298,-0.4155414004377222,-1.036032768773085,-0.2771414082316832,11.0
0.0,-0.04944965282135594,-0.061926168600104914,-0.031403217394392224,0.07319325790810427,-0.9922857142857143,-0.8719740012924674,-1.2037805108199502,-0.6501442232615126,1.0
7.0,0.2505169197750954,-0.046611910407451274,0.3621118030524302,-0.751866389594397,0.5391428571428571,0.011926134871045728,-0.41521581970147287,-1.7691526683510006,6.0
2.0,-0.02840965790435368,-0.02289631634635292,-0.012200742352931115,-0.6568921727083814,0.362857142857143,1.6505121352487946,-1.307071552378508,-1.7691526683510006,1.0
1.0,0.026910289799596088,0.3465146364473166,-0.4401416674797288,-0.5930116216424228,0.24428571428571422,-0.9902609014916495,-0.15293101113856025,0.46886422182797544,2.0
7.0,-0.249989575069113,-0.21677002705071036,-0.3579254652677992,-0.45016547371661664,-0.020857142857142685,0.5861938095115814,-0.3148063614985862,-1.3961498533211711,1.0
4.0,0.5390364647749366,0.28925482464735164,0.46281674688980234,0.25944739475101963,0.37628571428571433,-0.909828184268497,0.30156591342416367,-0.2771414082316832,10.0
1.0,-0.2848105922623231,0.09035240166753455,-0.3915723593329977,-0.9184176094820287,0.8482857142857143,1.1443886919617487,-0.3034763510755819,-1.023147038291342,6.0
4.0,-0.2779522442189034,-0.1744999905002378,-0.40215785020105566,-0.2563688139767568,-0.38057142857142856,-0.8842581553014823,-0.24488171578752918,-1.023147038291342,1.0
0.0,-0.6088935914837295,-0.8771841569670499,-0.6367517136585732,0.7652582159624413,-0.5625714285714285,-0.7314055641433771,1.3556462667591913,1.5878726669174634,4.0
1.0,0.29205382233253574,0.9755645136019144,0.9449457057100779,0.5340567998152852,-0.13342857142857145,-0.8476649725942927,1.677072861293155,0.09586140679814611,4.0
7.0,0.6763419941710089,0.6780333787092818,0.8246862347100057,0.02886169475871614,0.8042857142857143,-0.8766582998087535,1.399548638743969,-0.6501442232615126,4.0
4.0,-0.8148101692960235,-0.7457018324368467,-0.2870346259525931,0.49157238513045476,-0.6259999999999999,2.9734735549679154,1.1301212885489496,1.214869851887634,0.0
1.0,0.7545139371343168,0.7162578232839067,0.9626650893244821,0.9802970830447162,-0.9617142857142857,-0.7602273667067561,1.7389000766300737,0.09586140679814611,10.0
7.0,-0.2955401715827384,0.0068969938595488944,-0.13632234584773406,0.03825136612021862,-0.9274285714285714,-0.8160534692483047,-0.6725296539164943,0.09586140679814611,7.0
7.0,-0.12759640603475786,-0.014833727869742575,-0.12872583192569398,-0.0659585930885862,-0.734,0.567478916072805,-0.9900355686161699,0.09586140679814611,7.0
6.0,-0.2897053449219752,0.14910668186917064,-0.1086028141462062,0.37981990302470536,-0.99,-0.3897201890565038,-0.6330100935080332,-0.2771414082316832,5.0
6.0,-0.21910795918092651,0.0536601112933448,-0.013444249794063001,0.28730855075810036,-0.8182857142857143,-0.9404646588257143,-0.8926838476047239,-1.3961498533211711,8.0
1.0,-0.0012668913241175028,0.20232091840320598,-0.462795520342151,-0.4994227661048257,0.07057142857142873,1.3916092559203248,-0.2760813019057908,0.46886422182797544,2.0
1.0,0.1042237437474891,0.21216875970059457,0.9692283006423073,0.9258062033402601,-0.8605714285714285,-0.21690749609080623,0.8111514640333949,1.5878726669174634,4.0
1.0,-0.6262463757699879,-0.627482762763427,-0.8145728792777114,0.38012776110213187,0.15228571428571458,0.15785371607519433,1.2686604757953441,0.09586140679814611,4.0
2.0,0.9265977149600273,0.9632421250900631,0.9998878879702284,-0.07657969675979381,1.0,0.09265179355319086,2.295480337461229,-0.12660950673127316,4.0
0.0,0.9428292830849307,0.9903670988997149,0.9862093056968326,0.8559224197644884,-0.7308571428571429,-0.8918528395847878,2.3325013199430917,1.9608754819472927,4.0
7.0,-0.027449987599176384,-0.07667483005592379,0.03047919632204965,0.002078042022627402,-0.8602857142857143,-0.04043283003095429,-1.2005776956649152,-1.3961498533211711,1.0
0.0,0.06569941134358892,0.2619517225918071,-0.5014235080202761,0.6801354575540672,-0.976,-1.1012396517845904,-0.13376111107074706,1.5878726669174634,12.0
0.0,-0.14590851550408046,0.06244130422682459,-0.014617061048185165,-0.51573924420842,0.6722857142857146,-0.015794359082309348,-1.0398817309054427,-0.2771414082316832,8.0
1.0,-0.5837412508876407,-0.5119968531910577,-0.9134038330769776,0.7013776648964827,-0.44399999999999995,-0.34789214598316814,1.2573333450990614,0.46886422182797544,10.0
2.0,-0.22634508875484638,0.09361832105696744,-0.22956777704572784,-0.9918417609482029,0.9845714285714289,0.5031978368922313,-0.6500681873730954,-0.2771414082316832,7.0
7.0,-0.058835101783100474,-0.661801155196343,-0.6379592828494017,0.37397059955360556,0.1637142857142857,-0.625219820094211,0.643448458658287,0.46886422182797544,4.0
6.0,0.032461602664051625,0.19010590502542613,0.09106836501995219,-0.3228661587008389,0.3142857142857145,-0.7098972672339007,-0.9217350029688407,-0.6501442232615126,8.0
0.0,-0.6816933228036137,-0.8316757747290489,-0.7134446937681229,0.9693681212960823,-0.9414285714285714,-1.0891768858739632,1.460065817037723,0.46886422182797544,4.0
2.0,0.02138106807171236,0.2888953496324309,-0.4242751257177305,-0.6909104902639883,0.42600000000000016,0.03616538187725347,-0.256987963159627,-1.023147038291342,2.0
4.0,-0.23070432908181848,0.02664852425102504,-0.1900493136851208,-0.6020934349264988,0.2611428571428571,-0.7221135105038768,-0.7287500557385024,0.8418670368578047,7.0
2.0,0.9744373074664652,0.194666715101254,-0.9258056694688012,0.018086662048795388,0.2528571428571431,1.8746187328553743,1.6083508153583803,-1.023147038291342,0.0
1.0,0.7958232754702728,0.8866113586864792,0.9440846465503931,0.15015777726468094,0.5791428571428572,-0.5050088643762868,1.9659986020934412,1.5878726669174634,4.0
6.0,-0.3807899505032588,-0.4527452836498701,0.13090959372352895,-0.3353344108366044,0.33742857142857163,0.9157502793245065,-0.05328995310041052,-0.2771414082316832,5.0
2.0,0.2653918284265375,-0.12009792574144029,0.03939904805300709,0.6442699915339027,-0.9094285714285715,3.442438592063731,-0.7438957461802843,-1.023147038291342,0.0
1.0,0.849560904711798,0.8433858977206121,0.8767122232879869,0.6718232894635572,-0.389142857142857,-0.9469185905499089,1.8857502714750813,1.5878726669174634,10.0
1.0,0.0814534818649908,0.7679182923591745,0.1983282641429016,-0.05179712152697602,0.9540000000000002,-0.4315697806010202,0.3693854047740224,0.8418670368578047,4.0
1.0,-0.4550568528274548,-0.4632728054482679,-0.5997603162818992,0.5552990071577002,-0.17285714285714282,-0.8635643575377118,0.5615499931939566,0.8418670368578047,4.0
4.0,-0.1594720187152906,0.11384748509898812,-0.008687259296926264,-0.5508350650350189,0.16599999999999993,-0.5083789865587109,-0.9587332789556385,0.46886422182797544,7.0
1.0,-0.615083937377899,-0.006893863105945308,-0.7408980345514213,0.532979296544293,-0.13142857142857145,1.3429651229181514,1.3309134115519934,0.46886422182797544,4.0
4.0,-0.14434240317863234,-0.022830339371890163,0.0063827169690855445,-0.37166166397290856,-0.1665714285714286,-0.6976356569484978,-1.0688803678819792,-1.023147038291342,1.0
1.0,-0.030006876537928218,0.015375384414187732,0.0033635711375059607,-0.7755714615562226,0.5831428571428572,-0.415895916087392,-1.3173524928461013,-0.2771414082316832,11.0
4.0,-0.34495284797892733,0.2692971849036041,-0.5056551862052183,-0.14369275763872857,0.5531428571428574,0.8066571957452965,0.08584195908575831,-0.2771414082316832,12.0
